frequency1,frequency2,frequency3,aux1,aux2,aux3,dual1,dual2,dual3,max_freq,capacity,request1,anomaly
2.010924128,2.615451282,1.537080148,2.010710826,2.615131327,1.536546891,1.8461636,2.7692454,4.615409,11.04494404,19.54955009,2,0
2.010911378,2.615306211,1.537054208,2.010729149,2.615032868,1.536598638,1.846345828,2.769518742,4.61586457,11.04494404,19.54955009,2,0
2.010900483,2.615182274,1.537032047,2.010744802,2.614948753,1.536642846,1.846501509,2.769752263,4.616253772,11.04494404,19.54955009,2,0
2.010891177,2.615076393,1.537013115,2.010758176,2.614876892,1.536680613,1.84663451,2.769951764,4.616586274,11.04494404,19.54955009,2,0
2.010883225,2.614985936,1.53699694,2.010769601,2.614815499,1.536712878,1.846748134,2.770122201,4.616870336,11.04494404,19.54955009,2,0
2.010876433,2.614908659,1.536983122,2.010779362,2.614763051,1.536740443,1.846845206,2.770267809,4.617113014,11.04494404,19.54955009,2,0
2.010870631,2.614842639,1.536971316,2.010787701,2.614718244,1.536763992,1.846928136,2.770392204,4.617320339,11.04494404,19.54955009,2,0
2.010865675,2.614786236,1.536961231,2.010794826,2.614679964,1.53678411,1.846998984,2.770498476,4.617497461,11.04494404,19.54955009,2,0
2.010861439,2.614738051,1.536952614,2.010800912,2.61464726,1.536801297,1.847059511,2.770589267,4.617648778,11.04494404,19.54955009,2,0
2.010857821,2.614696885,1.536945254,2.010806112,2.614619322,1.536815981,1.84711122,2.770666831,4.617778051,11.04494404,19.54955009,2,0
2.010854727,2.614661717,1.536938965,2.010810551,2.614595453,1.536828526,1.847155396,2.770733094,4.61788849,11.04494404,19.54955009,2,0
2.010852089,2.614631673,1.536933593,2.010814348,2.614575062,1.536839242,1.847193136,2.770789705,4.617982841,11.04494404,19.54955009,2,0
2.010849834,2.614606004,1.536929003,2.010817592,2.614557641,1.536848397,1.847225379,2.770838068,4.618063447,11.04494404,19.54955009,2,0
2.010847906,2.614584076,1.536925081,2.010820361,2.614542758,1.536856219,1.847252924,2.770879386,4.618132309,11.04494404,19.54955009,2,0
2.01084626,2.614565342,1.536921731,2.010822728,2.614530044,1.536862901,1.847276456,2.770914684,4.61819114,11.04494404,19.54955009,2,0
2.010844865,2.614549338,1.53691887,2.01082476,2.61451918,1.536868606,1.847296562,2.770944842,4.618241404,11.04494404,19.54955009,2,0
2.010843652,2.614535663,1.536916424,2.010826477,2.614509901,1.536873487,1.847313737,2.770970605,4.618284341,11.04494404,19.54955009,2,0
2.010842625,2.614523982,1.536914336,2.010827952,2.614501973,1.536877654,1.847328409,2.770992614,4.618321023,11.04494404,19.54955009,2,0
2.010841747,2.614514003,1.536912551,2.010829212,2.6144952,1.536881213,1.847340945,2.771011417,4.618352361,11.04494404,19.54955009,2,0
2.010840995,2.614505477,1.536911027,2.010830286,2.614489414,1.536884255,1.847351653,2.77102748,4.618379133,11.04494404,19.54955009,2,0
2.010840357,2.614498195,1.536909724,2.010831208,2.614484471,1.536886852,1.847360802,2.771041203,4.618402005,11.04494404,19.54955009,2,0
2.010839811,2.614491972,1.536908612,2.010831995,2.614480248,1.536889071,1.847368618,2.771052928,4.618421546,11.04494404,19.54955009,2,0
2.010839344,2.614486656,1.536907661,2.010832666,2.61447664,1.536890968,1.847375296,2.771062944,4.618438239,11.04494404,19.54955009,2,0
2.010838944,2.614482115,1.536906849,2.01083324,2.614473558,1.536892588,1.847381,2.7710715,4.618452501,11.04494404,19.54955009,2,0
2.010838599,2.614478235,1.536906155,2.010833726,2.614470925,1.536893972,1.847385873,2.77107881,4.618464683,11.04494404,19.54955009,2,0
2.010838313,2.614474921,1.536905563,2.010834149,2.614468675,1.536895153,1.847390037,2.771085056,4.618475093,11.04494404,19.54955009,2,0
2.010838065,2.614472089,1.536905056,2.034542398,2.650028588,1.596165888,1.823685704,2.735528556,4.559214261,10,20,2,0
2.013932469,2.638193806,1.543399595,2.031856452,2.66507978,1.588209551,1.805761722,2.708642583,4.514404304,10,20,2,0
2.014962235,2.652171839,1.545416641,2.030039962,2.674788429,1.583110958,1.790683995,2.686025992,4.476709987,10,20,2,0
2.015835916,2.66293811,1.547199383,2.028652596,2.68216313,1.579241084,1.777867315,2.666800972,4.444668287,10,20,2,0
2.016635998,2.67177723,1.548756632,2.027563006,2.688167742,1.576074152,1.766940307,2.65041046,4.417350767,10,20,2,0
2.017303015,2.679315979,1.550050786,2.026628916,2.693304829,1.573365536,1.757614406,2.63642161,4.394036016,10,20,2,0
2.017850442,2.685687344,1.551174099,2.025817105,2.697637337,1.571090756,1.749647744,2.624471616,4.374119359,10,20,2,0
2.018267913,2.691081255,1.552138259,2.025085235,2.701307237,1.569181563,1.742830422,2.614245633,4.357076055,10,20,2,0
2.018667142,2.695677612,1.552966773,2.024498669,2.704424903,1.567545591,1.736998895,2.605498342,4.342497237,10,20,2,0
2.019054142,2.699630931,1.55368268,2.024032328,2.707098209,1.566128144,1.732020709,2.598031064,4.330051774,10,20,2,0
2.019352346,2.703012274,1.554280918,2.023607815,2.709395476,1.564919588,1.727765241,2.591647862,4.319413103,10,20,2,0
2.019612987,2.705909981,1.554794873,2.023248236,2.711362853,1.563882994,1.724129993,2.58619499,4.310324983,10,20,2,0
2.019838223,2.708387784,1.555234315,2.022942887,2.713044781,1.562995977,1.721025328,2.581537993,4.302563321,10,20,2,0
2.020031946,2.710504883,1.55560987,2.022683109,2.714481628,1.562237779,1.718374165,2.577561247,4.295935412,10,20,2,0
2.020198265,2.712313234,1.555930988,2.022461887,2.715708668,1.561590044,1.716110542,2.574165814,4.290276356,10,20,2,0
2.020340835,2.713857634,1.556206014,2.022273223,2.716756215,1.561036982,1.714178155,2.571267233,4.285445388,10,20,2,0
2.020462546,2.715176391,1.556442345,2.022111704,2.717650129,1.560565241,1.712528997,2.568793495,4.281322492,10,20,2,0
2.020566708,2.716301318,1.556640738,2.021975074,2.718413866,1.560161651,1.711120631,2.566680947,4.277801579,10,20,2,0
2.020655055,2.717262343,1.556809178,2.021858054,2.719066841,1.559816674,1.709917633,2.564876449,4.274794082,10,20,2,0
2.020728852,2.718083739,1.556955518,2.021755877,2.719624278,1.559523083,1.708890607,2.563335911,4.272226518,10,20,2,0
2.020791627,2.71878481,1.557080207,2.021668537,2.720100174,1.559272481,1.708013698,2.562020547,4.270034244,10,20,2,0
2.020845169,2.719383269,1.55718653,2.02159397,2.72050647,1.55905853,1.707264898,2.560897346,4.268162244,10,20,2,0
2.020890853,2.719894189,1.557277246,2.0215303,2.72085336,1.558875864,1.70662545,2.559938176,4.266563626,10,20,2,0
2.020929839,2.720330413,1.557354672,2.02147593,2.721149549,1.558719899,1.70607936,2.55911904,4.2651984,10,20,2,0
2.020963158,2.7207029,1.557420694,2.021429554,2.721402494,1.558586682,1.705612964,2.558419447,4.264032411,10,20,2,0
2.020991621,2.721020998,1.55747704,2.021389966,2.721618516,1.558472904,1.705214619,2.557821929,4.263036548,10,20,2,0
2.021015922,2.721292659,1.557525156,2.021356154,2.721803006,1.558375735,1.704874388,2.557311582,4.262185969,10,20,2,0
2.021036672,2.721524669,1.557566247,2.021327272,2.72196057,1.558292749,1.704583787,2.55687568,4.261459467,10,20,2,0
2.021054389,2.721722819,1.557601341,2.021302603,2.72209514,1.558221875,1.704335573,2.55650336,4.260838933,10,20,2,0
2.021069519,2.721892057,1.557631313,2.021281531,2.722210075,1.558161343,1.704123561,2.556185342,4.260308903,10,20,2,0
2.021082439,2.722036604,1.557656912,2.021263531,2.722308242,1.558109643,1.703942469,2.555913704,4.259856173,10,20,2,0
2.021093473,2.722160064,1.557678777,2.021248156,2.722392089,1.558065485,1.703787786,2.55568168,4.259469466,10,20,2,0
2.021102896,2.722265516,1.557697453,2.021235022,2.722463705,1.558027768,1.70365566,2.55548349,4.25913915,10,20,2,0
2.021110944,2.722355587,1.557713405,2.021223803,2.722524876,1.557995553,1.703542801,2.555314201,4.258857002,10,20,2,0
2.021117818,2.722432522,1.55772703,2.02121422,2.722577126,1.557968036,1.703446398,2.555169597,4.258615995,10,20,2,0
2.021123688,2.722498236,1.557738668,2.021206034,2.722621755,1.557944533,1.703364052,2.555046078,4.25841013,10,20,2,0
2.021128714,2.722554372,1.557748593,2.021199056,2.722659885,1.557924447,1.70329371,2.554940566,4.258234276,10,20,2,0
2.021133037,2.722602336,1.557757026,2.021193131,2.722692478,1.557907261,1.703233616,2.554850424,4.258084041,10,20,2,0
2.021136732,2.722643319,1.557764229,2.021188071,2.722720327,1.557892576,1.703182278,2.554773417,4.257955694,10,20,2,0
2.021139889,2.722678332,1.557770384,2.021183747,2.722744119,1.55788003,1.703138419,2.554707629,4.257846049,10,20,2,0
2.021142585,2.722708243,1.557775642,2.021180053,2.722764445,1.557869312,1.703100952,2.554651427,4.257752379,10,20,2,0
2.021144888,2.722733796,1.557780135,2.021176896,2.722781809,1.557860156,1.703068943,2.554603414,4.257672357,10,20,2,0
2.021146855,2.722755626,1.557783972,2.0211742,2.722796643,1.557852334,1.703041598,2.554562397,4.257603996,10,20,2,0
2.021148536,2.722774275,1.557787251,2.021171896,2.722809315,1.557845652,1.703018238,2.554527357,4.257545594,10,20,2,0
2.021149971,2.722790206,1.557790052,2.021169928,2.722820141,1.557839944,1.702998281,2.554497422,4.257495703,10,20,2,0
2.021151198,2.722803816,1.557792445,2.021168247,2.722829389,1.557835068,1.702981232,2.554471848,4.257453081,10,20,2,0
2.021152245,2.722815443,1.55779449,2.02116681,2.72283729,1.557830902,1.702966668,2.554450001,4.257416669,10,20,2,0
2.02115314,2.722825376,1.557796237,2.021165583,2.72284404,1.557827343,1.702954225,2.554431337,4.257385562,10,20,2,0
2.021153905,2.722833861,1.557797729,2.021164534,2.722849806,1.557824303,1.702943595,2.554415393,4.257358988,10,20,2,0
2.021154558,2.72284111,1.557799003,2.021163639,2.722854732,1.557821705,1.702934515,2.554401772,4.257336286,10,20,2,0
2.021155116,2.722847303,1.557800092,2.021162874,2.72285894,1.557819487,1.702926757,2.554390135,4.257316892,10,20,2,0
2.021155593,2.722852594,1.557801023,2.02116222,2.722862535,1.557817591,1.70292013,2.554380194,4.257300324,10,20,2,0
2.021156,2.722857113,1.557801818,2.021161662,2.722865606,1.557815972,1.702914468,2.554371702,4.25728617,10,20,2,0
2.021156348,2.722860974,1.557802497,2.021161185,2.722868229,1.557814588,1.702909631,2.554364447,4.257274078,10,20,2,0
2.021156645,2.722864273,1.557803077,2.021160777,2.722870471,1.557813407,1.702905499,2.554358249,4.257263748,10,20,2,0
2.021156899,2.722867091,1.557803572,2.021160429,2.722872386,1.557812397,1.702901969,2.554352954,4.257254923,10,20,2,0
2.021157116,2.722869498,1.557803996,2.021160131,2.722874021,1.557811535,1.702898954,2.55434843,4.257247384,10,20,2,0
2.021157301,2.722871554,1.557804357,2.021159877,2.722875419,1.557810798,1.702896377,2.554344566,4.257240943,10,20,2,0
2.021157459,2.722873311,1.557804666,2.02115966,2.722876613,1.557810168,1.702894177,2.554341265,4.257235441,10,20,2,0
2.021157595,2.722874812,1.55780493,2.021159475,2.722877633,1.557809631,1.702892296,2.554338445,4.257230741,10,20,2,0
2.02115771,2.722876094,1.557805156,2.021159316,2.722878504,1.557809171,1.70289069,2.554336035,4.257226725,10,20,2,0
2.021157809,2.72287719,1.557805348,2.021159181,2.722879248,1.557808779,1.702889318,2.554333977,4.257223295,10,20,2,0
2.021157893,2.722878126,1.557805513,2.021159065,2.722879884,1.557808443,1.702888146,2.554332219,4.257220364,10,20,2,0
2.021157965,2.722878925,1.557805654,2.021158966,2.722880427,1.557808157,1.702887144,2.554330716,4.257217861,10,20,2,0
2.021158027,2.722879608,1.557805774,2.021158882,2.722880891,1.557807912,1.702886289,2.554329433,4.257215722,10,20,2,0
2.021158079,2.722880191,1.557805876,2.02115881,2.722881288,1.557807703,1.702885558,2.554328337,4.257213895,10,20,2,0
2.021158124,2.72288069,1.557805964,2.021158748,2.722881626,1.557807525,1.702884934,2.5543274,4.257212334,10,20,2,0
2.021158162,2.722881116,1.557806039,2.021158696,2.722881916,1.557807372,1.7028844,2.5543266,4.257211,10,20,2,0
2.021158195,2.722881479,1.557806103,2.021158651,2.722882163,1.557807242,1.702883944,2.554325917,4.257209861,10,20,2,0
2.021158223,2.72288179,1.557806157,2.021158613,2.722882374,1.55780713,1.702883555,2.554325333,4.257208888,10,20,2,0
2.021158247,2.722882056,1.557806204,2.02115858,2.722882554,1.557807035,1.702883223,2.554324834,4.257208057,10,20,2,0
2.021158268,2.722882282,1.557806244,2.021158552,2.722882709,1.557806954,1.702882939,2.554324408,4.257207346,10,20,2,0
2.021158285,2.722882476,1.557806278,2.021158528,2.72288284,1.557806885,1.702882696,2.554324044,4.25720674,10,20,2,0
2.0211583,2.722882642,1.557806307,2.021158507,2.722882953,1.557806826,1.702882488,2.554323733,4.257206221,10,20,2,0
2.021158312,2.722882783,1.557806332,2.02115849,2.722883049,1.557806775,1.702882311,2.554323467,4.257205778,10,20,2,0
2.021158323,2.722882904,1.557806353,2.021158475,2.722883131,1.557806732,1.70288216,2.55432324,4.2572054,10,20,2,0
2.021158333,2.722883007,1.557806371,2.021158462,2.722883201,1.557806695,1.702882031,2.554323046,4.257205077,10,20,2,0
2.021158341,2.722883095,1.557806387,2.021158451,2.722883261,1.557806663,1.70288192,2.55432288,4.257204801,10,20,2,0
2.021158348,2.722883171,1.5578064,2.021158442,2.722883312,1.557806636,1.702881826,2.554322739,4.257204565,10,20,2,0
2.021158353,2.722883235,1.557806412,2.021158434,2.722883356,1.557806613,1.702881745,2.554322618,4.257204363,10,20,2,0
2.021158358,2.72288329,1.557806421,2.021158427,2.722883393,1.557806593,1.702881676,2.554322515,4.257204191,10,20,2,0
2.021158362,2.722883337,1.557806429,2.021158421,2.722883425,1.557806576,1.702881618,2.554322426,4.257204044,10,20,2,0
2.021158366,2.722883377,1.557806436,2.021158416,2.722883452,1.557806562,1.702881567,2.554322351,4.257203919,10,20,2,0
2.021158369,2.722883411,1.557806443,2.021158412,2.722883476,1.55780655,1.702881524,2.554322287,4.257203811,10,20,2,0
2.021158372,2.722883441,1.557806448,2.021158409,2.722883496,1.557806539,1.702881488,2.554322232,4.25720372,10,20,2,0
2.021158374,2.722883465,1.557806452,2.021158405,2.722883512,1.55780653,1.702881456,2.554322185,4.257203641,10,20,2,0
2.021158376,2.722883487,1.557806456,2.021158403,2.722883527,1.557806523,1.70288143,2.554322145,4.257203574,10,20,2,0
2.021158377,2.722883505,1.557806459,2.0211584,2.722883539,1.557806516,1.702881407,2.55432211,4.257203517,10,20,2,0
2.021158379,2.722883521,1.557806462,2.021158399,2.72288355,1.557806511,1.702881387,2.554322081,4.257203468,10,20,2,0
2.02115838,2.722883534,1.557806464,2.021158397,2.722883559,1.557806506,1.702881371,2.554322056,4.257203427,10,20,2,0
2.021158381,2.722883545,1.557806466,2.021158396,2.722883567,1.557806502,1.702881356,2.554322035,4.257203391,10,20,2,0
2.021158382,2.722883555,1.557806468,2.021158394,2.722883573,1.557806498,1.702881344,2.554322016,4.25720336,10,20,2,0
2.021158383,2.722883563,1.557806469,2.021158393,2.722883579,1.557806495,1.702881334,2.554322001,4.257203334,10,20,2,0
2.021158383,2.72288357,1.557806471,2.021158392,2.722883584,1.557806493,1.702881325,2.554321987,4.257203312,10,20,2,0
2.021158384,2.722883576,1.557806472,2.021158391,2.722883588,1.557806491,1.702881317,2.554321976,4.257203293,10,20,2,0
2.021158385,2.722883582,1.557806472,2.021158391,2.722883592,1.557806489,1.702881311,2.554321966,4.257203277,10,20,2,0
2.021158385,2.722883586,1.557806473,2.02115839,2.722883594,1.557806487,1.702881305,2.554321958,4.257203263,10,20,2,0
2.021158385,2.72288359,1.557806474,2.02115839,2.722883597,1.557806486,1.702881301,2.554321951,4.257203251,10,20,2,0
2.021158386,2.722883593,1.557806475,2.02115839,2.722883599,1.557806485,1.702881296,2.554321945,4.257203241,10,20,2,0
2.021158386,2.722883596,1.557806475,2.021158389,2.722883601,1.557806484,1.702881293,2.55432194,4.257203233,10,20,2,0
2.021158386,2.722883598,1.557806475,2.021158389,2.722883603,1.557806483,1.70288129,2.554321935,4.257203225,10,20,2,0
2.021158386,2.7228836,1.557806476,2.021158389,2.722883604,1.557806482,1.702881288,2.554321931,4.257203219,10,20,2,0
2.021158386,2.722883602,1.557806476,2.021158388,2.722883605,1.557806482,1.702881285,2.554321928,4.257203213,10,20,2,0
0.317558621,2.72285302,1.557809536,0.496888938,2.991848495,2.006135328,1.523550968,2.285326453,3.808877421,10,20,2,1
0.100000032,2.902174002,1.60629778,0.26115735,3.143909978,2.009191073,1.362393651,2.043590477,3.405984128,10,20,2,1
0.100000032,3.033439615,1.62800335,0.234719207,3.235518378,1.96480129,1.227674475,1.841511713,3.069186189,10,20,2,1
0.100000037,3.131335343,1.643545016,0.21517208,3.304093408,1.931475123,1.112502433,1.668753649,2.781256082,10,20,2,1
0.100000036,3.211776515,1.657014486,0.198926244,3.360165827,1.904330006,1.013576225,1.520364337,2.533940561,10,20,2,1
0.100000055,3.279919913,1.668621305,0.185112351,3.407588357,1.881402045,0.928463928,1.392695893,2.321159821,10,20,2,1
0.100000061,3.338294884,1.67858689,0.173272733,3.448203893,1.861768571,0.855191256,1.282786884,2.13797814,10,20,2,1
0.100000072,3.388472211,1.687150302,0.163096478,3.48311682,1.844891317,0.79209485,1.188142276,1.980237126,10,20,2,1
0.100000036,3.431658072,1.694508829,0.154341171,3.513169775,1.830361667,0.737753715,1.106630573,1.844384288,10,20,2,1
0.100000038,3.468846251,1.700832378,0.146805263,3.539054089,1.817845441,0.69094849,1.036422735,1.727371224,10,20,2,1
0.100000098,3.50087178,1.706277398,0.140315755,3.561345265,1.807066539,0.650632833,0.97594925,1.626582083,10,20,2,1
0.100000007,3.528465092,1.710942888,0.134731074,3.580561693,1.797770555,0.615901766,0.923852649,1.539754416,10,20,2,1
0.100000048,3.552234988,1.714968277,0.129918656,3.5971129,1.789764797,0.585983158,0.878974737,1.464957895,10,20,2,1
0.100000007,3.572712227,1.718427602,0.125775022,3.611374751,1.782865141,0.560208143,0.840312214,1.400520356,10,20,2,1
0.100000046,3.590353373,1.721404866,0.122206123,3.623662488,1.776920058,0.538002066,0.807003099,1.345005165,10,20,2,1
0.100000057,3.605553116,1.723968343,0.119131574,3.634250392,1.771797135,0.518870549,0.778305823,1.297176372,10,20,2,1
0.100000007,3.618645707,1.726180045,0.116482251,3.643369073,1.767385656,0.502388305,0.753582457,1.255970761,10,20,2,1
0.10000007,3.629928,1.728077607,0.114201534,3.651230197,1.763581268,0.48818684,0.73228026,1.2204671,10,20,2,1
0.100000117,3.639646911,1.729719,0.112235066,3.657999335,1.760306373,0.475951891,0.713927837,1.189879728,10,20,2,1
0.100000068,3.648022667,1.731122775,0.11054312,3.663837245,1.757480405,0.465408839,0.698113258,1.163522097,10,20,2,1
0.100000201,3.655240071,1.732335391,0.109084539,3.668866579,1.755046237,0.4563245,0.684486751,1.140811251,10,20,2,1
0.100000149,3.66146005,1.73337983,0.107827539,3.673201134,1.752948304,0.448497111,0.672745666,1.121242777,10,20,2,1
0.100000117,3.666818251,1.734281142,0.106744291,3.676934512,1.751141576,0.441752937,0.662629406,1.104382343,10,20,2,1
0.100000042,3.671435009,1.735055928,0.105811371,3.680152002,1.74958425,0.435941608,0.653912413,1.089854021,10,20,2,1
0.100000012,3.675412401,1.735727296,0.105006659,3.682922371,1.748243914,0.430934961,0.646402442,1.077337403,10,20,2,1
0.100000109,3.678838661,1.736305578,0.104313578,3.685308864,1.74708925,0.426621492,0.639932238,1.066553731,10,20,2,1
